wavelength_nm,irradiance,irradiance_uncertainty
1420.0,0.6597364327817157,0.009896046491725735
1425.0,0.6562503087717795,0.009843754631576692
1430.0,0.6527701076794192,0.009791551615191288
1435.0,0.6492962067671206,0.009739443101506809
1440.0,0.645828971632792,0.00968743457449188
1445.0,0.6423687564610353,0.009635531346915529
1450.0,0.6389159042704659,0.009583738564056988
1455.0,0.635470747157062,0.009532061207355929
1460.0,0.6320336065335844,0.009480504098003766
1465.0,0.6286047933650537,0.009429071900475806
1470.0,0.6251846084003227,0.009377769126004841
1475.0,0.6217733423997525,0.009326600135996286
1480.0,0.6183712763590196,0.009275569145385293
1485.0,0.614978681729075,0.009224680225936125
1490.0,0.6115958206322895,0.009173937309484341
1495.0,0.6082229460747972,0.009123344191121957
1500.0,0.6048603021550945,0.009072904532326417
1505.0,0.6015081242688943,0.009022621864033414
1510.0,0.5981666393103008,0.008972499589654511
1515.0,0.5948360658693125,0.008922540988039686
1520.0,0.5915166144257105,0.008872749216385657
1525.0,0.5882084875393562,0.008823127313090342
1530.0,0.584911880036946,0.00877367820055419
1535.0,0.5816269791952541,0.008724404687928811
1540.0,0.5783539649209123,0.008675309473813684
1545.0,0.5750930099267586,0.00862639514890138
1550.0,0.5718442799048107,0.00857766419857216
1555.0,0.5686079336958845,0.008529119005438266
1560.0,0.5653841234559301,0.008480761851838952
1565.0,0.5621729948190963,0.008432594922286445
1570.0,0.5589746870575972,0.008384620305863958
1575.0,0.5557893332384042,0.008336839998576063
1580.0,0.5526170603768162,0.008289255905652243
1585.0,0.5494579895869548,0.008241869843804322
1590.0,0.5463122362292226,0.008194683543438339
1595.0,0.543179910054775,0.008147698650821624
1600.0,0.5400611153470499,0.008100916730205748
1605.0,0.5369559510603938,0.008054339265905907
1610.0,0.5338645109558416,0.008007967664337624
1615.0,0.5307868837340798,0.007961803256011197
1620.0,0.5277231531656522,0.007915847297484783
1625.0,0.5246733982184424,0.007870100973276636
1630.0,0.5216376931824804,0.007824565397737206
1635.0,0.5186161077921223,0.007779241616881834
1640.0,0.5156087073456367,0.00773413061018455
1645.0,0.5126155528222539,0.007689233292333808
1650.0,0.5096367009967111,0.007644550514950666
1655.0,0.5066722045513387,0.007600083068270079
1660.0,0.5037221121857386,0.007555831682786078
1665.0,0.5007864687240828,0.007511797030861242
1670.0,0.49786531522008737,0.00746797972830131
1675.0,0.49495868905969387,0.007424380335895407
1680.0,0.49206662406150653,0.007380999360922597
1685.0,0.4891891505750191,0.007337837258625286
1690.0,0.48632629557667834,0.0072948944336501745
1695.0,0.4834780827638193,0.00725217124145729
1700.0,0.48064453264651263,0.00720966798969769
1705.0,0.47782566263736476,0.007167384939560471
1710.0,0.47502148713930975,0.007125322307089646
1715.0,0.47223201763142336,0.00708348026447135
1720.0,0.4694572627528099,0.007041858941292148
1725.0,0.46669722838458777,0.007000458425768816
1730.0,0.46395191773001393,0.006959278765950209
1735.0,0.4612213313927847,0.006918319970891771
1740.0,0.45850546745354737,0.0068775820118032105
1745.0,0.4558043215446566,0.006837064823169849
1750.0,0.4531178869232116,0.006796768303848174
1755.0,0.4504461545424066,0.006756692318136099
1760.0,0.44778911312123165,0.006716836696818475
1765.0,0.4451467492125485,0.006677201238188227
1770.0,0.4425190472695868,0.006637785709043801
1775.0,0.4399059897108802,0.006598589845663203
1780.0,0.43730755698368146,0.0065596133547552215
1785.0,0.4347237276258826,0.0065208559143882395
1790.0,0.432154478326477,0.006482317174897155
1795.0,0.42959978398458604,0.00644399675976879
1800.0,0.42705961776708445,0.006405894266506266
1805.0,0.42453395116485304,0.006368009267472796
1810.0,0.4220227540476847,0.00633034131071527
1815.0,0.41952599471787366,0.006292889920768104
1820.0,0.4170436399625178,0.006255654599437767
1825.0,0.4145756551045528,0.006218634826568292
1830.0,0.41212200405255767,0.006181830060788365
1835.0,0.4096826493493432,0.006145239740240147
1840.0,0.40725755221936344,0.006108863283290451
1845.0,0.40484667261496,0.0060727000892244
1850.0,0.40244996926148086,0.0060367495389222125
1855.0,0.40006739970128213,0.0060010109955192315
1860.0,0.3976989203366471,0.005965483805049706
1865.0,0.3953444864716411,0.005930167297074617
1870.0,0.3930040523529288,0.005895060785293932
1875.0,0.3906775712095705,0.005860163568143557
1880.0,0.38836499529182567,0.005825474929377385
1885.0,0.386066275908984,0.00579099413863476
1890.0,0.383781363466241,0.005756720451993614
1895.0,0.38151020750064374,0.0057226531125096555
1900.0,0.3792527567161269,0.005688791350741904
