wavelength_nm,sr_value,sr_uncertainty
1735.0,1.8538707254433455e-19,1.8538707254433457e-21
1740.0,1.3283564205363084e-19,1.3283564205363083e-21
1745.0,9.518089669159864e-20,9.518089669159863e-22
1750.0,6.820009264801945e-20,6.8200092648019445e-22
1755.0,4.886750176633945e-20,4.886750176633945e-22
1760.0,3.5015095085102086e-20,3.5015095085102088e-22
1765.0,2.5089411971193982e-20,2.508941197119398e-22
1770.0,1.7977349241245426e-20,1.7977349241245427e-22
1775.0,1.2881333612472272e-20,1.2881333612472271e-22
1780.0,9.229878855282937e-21,9.229878855282937e-23
1785.0,6.613497192613221e-21,6.613497192613221e-23
1790.0,4.738777810899216e-21,4.738777810899216e-23
1795.0,3.395482675361599e-21,3.395482675361599e-23
1800.0,2.4329696514074544e-21,2.4329696514074546e-23
1805.0,1.7432989329092343e-21,1.7432989329092344e-23
1810.0,1.2491282691193388e-21,1.2491282691193388e-23
1815.0,8.95039515746853e-22,8.95039515746853e-24
1820.0,6.413238372334209e-22,6.413238372334209e-24
1825.0,4.595286095950733e-22,4.595286095950733e-24
1830.0,3.292666368793107e-22,3.292666368793107e-24
1835.0,2.3592985485135587e-22,2.359298548513559e-24
1840.0,1.6905112810012549e-22,1.690511281001255e-24
1845.0,1.2113042637156102e-22,1.2113042637156103e-24
1850.0,8.679374315837631e-23,8.679374315837631e-25
1855.0,6.219043453487608e-23,6.219043453487607e-25
1860.0,4.456139356242841e-23,4.456139356242841e-25
1865.0,3.192963373028117e-23,3.192963373028117e-25
1870.0,2.2878582302899377e-23,2.2878582302899378e-25
1875.0,1.639322056156687e-23,1.6393220561566872e-25
1880.0,1.1746255813504671e-23,1.1746255813504671e-25
1885.0,8.416560072385475e-24,8.416560072385475e-26
1890.0,6.030728819189418e-24,6.030728819189418e-26
1895.0,4.321206024528904e-24,4.321206024528904e-26
1900.0,3.0962794160150425e-24,3.096279416015042e-26
