wavelength_nm,sr_value,sr_uncertainty
1200.0,2.3600362166388245e-29,1.1800181083194122e-31
1205.0,1.2632363566746503e-29,6.316181783373251e-32
1210.0,6.76161696830798e-30,3.3808084841539903e-32
1215.0,3.6192327575547734e-30,1.8096163787773867e-32
1220.0,1.9372356959514924e-30,9.686178479757463e-33
1225.0,1.036927545992976e-30,5.18463772996488e-33
1230.0,5.550273195388914e-31,2.775136597694457e-33
1235.0,2.9708471592345307e-31,1.4854235796172654e-33
1240.0,1.590179894363459e-31,7.950899471817295e-34
1245.0,8.511619618591619e-32,4.25580980929581e-34
1250.0,4.555941676057614e-32,2.277970838028807e-34
1255.0,2.4386198497758004e-32,1.2193099248879003e-34
1260.0,1.3052991444057607e-32,6.526495722028803e-35
1265.0,6.986762846792431e-33,3.4933814233962153e-35
1270.0,3.7397446620975236e-33,1.8698723310487618e-35
1275.0,2.001741070130589e-33,1.0008705350652945e-35
1280.0,1.0714547847232314e-33,5.357273923616157e-36
1285.0,5.735084186644639e-34,2.8675420933223196e-36
1290.0,3.0697693544200808e-34,1.5348846772100403e-36
1295.0,1.6431291298707108e-34,8.215645649353553e-37
1300.0,8.795036452957622e-35,4.397518226478811e-37
1305.0,4.7076437756866894e-35,2.353821887843345e-37
1310.0,2.51982013233259e-35,1.2599100661662952e-37
1315.0,1.3487625236432533e-35,6.743812618216267e-38
1320.0,7.219405551381661e-36,3.609702775690831e-38
1325.0,3.8642693284904763e-36,1.9321346642452381e-38
1330.0,2.0683943209499312e-36,1.0341971604749657e-38
1335.0,1.1071316989722273e-36,5.535658494861137e-39
1340.0,5.92604894750531e-37,2.963024473752655e-39
1345.0,3.1719854251151508e-37,1.5859927125575753e-39
1350.0,1.6978414498885521e-37,8.48920724944276e-40
1355.0,9.087890398661e-38,4.5439451993305e-40
1360.0,4.864397197011303e-38,2.4321985985056513e-40
1365.0,2.6037241925560414e-38,1.3018620962780208e-40
1370.0,1.3936731307770015e-38,6.968365653885007e-41
1375.0,7.459794708682314e-39,3.729897354341157e-41
1380.0,3.9929403722276995e-39,1.9964701861138498e-41
1385.0,2.1372669676297468e-39,1.0686334838148734e-41
1390.0,1.1439965702199488e-39,5.7199828510997445e-42
1395.0,6.1233723839675514e-40,3.0616861919837756e-42
1400.0,3.277605049596206e-40,1.638802524798103e-42
1405.0,1.7543755609679212e-40,8.771877804839606e-43
1410.0,9.390495689224944e-41,4.695247844612472e-43
1415.0,5.026370137115963e-41,2.5131850685579815e-43
1420.0,2.6904220598578834e-41,1.3452110299289416e-43
1425.0,1.4400791550785348e-41,7.200395775392674e-44
1430.0,7.70818825727757e-42,3.8540941286387855e-44
1435.0,4.125895857883698e-42,2.0629479289418492e-44
1440.0,2.208432910811413e-42,1.1042164554057065e-44
1445.0,1.182088954629269e-42,5.910444773146346e-45
1450.0,6.327266224913823e-43,3.163633112456912e-45
1455.0,3.386741558167331e-43,1.6933707790836654e-45
1460.0,1.8127921244492763e-43,9.063960622246381e-46
1465.0,9.703177021406951e-44,4.851588510703475e-46
1470.0,5.193736393650924e-44,2.596868196825462e-46
1475.0,2.7800067614166624e-44,1.3900033807083311e-46
1480.0,1.4880303904083342e-44,7.440151952041671e-47
1485.0,7.964852724496359e-45,3.98242636224818e-47
1490.0,4.263278447257293e-45,2.1316392236286464e-47
1495.0,2.281968511853161e-45,1.1409842559265806e-47
1500.0,1.2214497254898773e-45,6.107248627449387e-48
1505.0,6.537949249298403e-46,3.2689746246492015e-48
1510.0,3.4995120547641224e-46,1.7497560273820614e-48
1515.0,1.873153821552471e-46,9.365769107762354e-49
1520.0,1.0026269903599814e-46,5.013134951799907e-49
1525.0,5.366675551317795e-47,2.683337775658898e-49
1530.0,2.8725744219963023e-47,1.4362872109981512e-49
1535.0,1.5375782886448535e-47,7.687891443224267e-50
1540.0,8.230063512398285e-48,4.1150317561991425e-50
1545.0,4.4052355524483247e-48,2.2026177762241623e-50
1550.0,2.3579526747661334e-48,1.1789763373830667e-50
1555.0,1.2621211170754946e-48,6.310605585377473e-51
1560.0,6.75564752089813e-49,3.377823760449065e-51
1565.0,3.616037542606708e-49,1.808018771303354e-51
1570.0,1.9355254206339654e-49,9.677627103169827e-52
1575.0,1.0360121015833558e-49,5.180060507916779e-52
1580.0,5.545373174564683e-50,2.7726865872823417e-52
1585.0,2.96822436708838e-50,1.48411218354419e-52
1590.0,1.588776014892602e-50,7.94388007446301e-53
1595.0,8.504105193281226e-51,4.252052596640613e-53
1600.0,4.551919494031473e-51,2.2759597470157367e-53
1605.0,2.4364669308787257e-51,1.2182334654393629e-53
1610.0,1.3041467699614265e-51,6.520733849807132e-54
1615.0,6.980594630879802e-52,3.490297315439901e-54
1620.0,3.736443054036716e-52,1.8682215270183582e-54
1625.0,1.9999738466835508e-52,9.999869233417754e-55
1630.0,1.0705088581764574e-52,5.352544290882287e-55
1635.0,5.730021006697638e-53,2.8650105033488192e-55
1640.0,3.0670592294888e-53,1.5335296147444e-55
1645.0,1.6416785045285286e-53,8.208392522642642e-56
1650.0,8.787271815028598e-54,4.393635907514299e-56
1655.0,4.703487664496867e-54,2.3517438322484334e-56
1660.0,2.5175955263200425e-54,1.2587977631600214e-56
1665.0,1.3475717778510848e-54,6.737858889255425e-57
1670.0,7.213031948444472e-55,3.606515974222236e-57
1675.0,3.860857784677503e-55,1.9304288923387516e-57
1680.0,2.0665682531351444e-55,1.0332841265675722e-57
1685.0,1.1061542753051118e-55,5.530771376525559e-58
1690.0,5.9208171756220245e-56,2.9604085878110122e-58
1695.0,3.1691850594232176e-56,1.5845925297116089e-58
1700.0,1.6963425221479128e-56,8.481712610739564e-59
1705.0,9.079867216623986e-57,4.539933608311993e-59
1710.0,4.8601026971329026e-57,2.4300513485664513e-59
1715.0,2.601425512416355e-57,1.3007127562081775e-59
1720.0,1.3924427359617244e-57,6.962213679808622e-60
1725.0,7.453208879817637e-58,3.7266044399088187e-60
1730.0,3.9894152320616114e-58,1.9947076160308058e-60
1735.0,2.1353800960687173e-58,1.0676900480343587e-60
1740.0,1.14298660065276e-58,5.7149330032638005e-61
1745.0,6.117966406434611e-59,3.0589832032173053e-61
1750.0,3.2747114383393825e-59,1.6373557191696912e-61
1755.0,1.752826722473015e-59,8.764133612365074e-62
1760.0,9.382205354171657e-60,4.691102677085829e-62
1765.0,5.02193264053244e-60,2.51096632026622e-62
1770.0,2.6880468390975385e-60,1.3440234195487692e-62
1775.0,1.4388077910213047e-60,7.194038955106523e-63
1780.0,7.701383135863163e-61,3.850691567931582e-63
1785.0,4.122253338874178e-61,2.061126669437089e-63
1790.0,2.2064832108829697e-61,1.1032416054414849e-63
1795.0,1.1810453554603868e-61,5.905226777301934e-64
1800.0,6.3216802410944525e-62,3.160840120547226e-64
1805.0,3.383751596488491e-62,1.6918757982442455e-64
1810.0,1.8111917132898436e-62,9.055958566449219e-65
1815.0,9.694610637772791e-63,4.8473053188863954e-65
1820.0,5.189151138909664e-63,2.5945755694548318e-65
1825.0,2.777552451413731e-63,1.3887762257068657e-65
1830.0,1.4867166929301372e-63,7.433583464650686e-66
1835.0,7.957821008608141e-64,3.978910504304071e-66
1840.0,4.259514640966026e-64,2.1297573204830133e-66
1845.0,2.2799538915210285e-64,1.1399769457605143e-66
1850.0,1.2203713769329766e-64,6.101856884664884e-67
1855.0,6.532177265408322e-65,3.266088632704161e-67
1860.0,3.49642253442173e-65,1.748211267210865e-67
1865.0,1.8715001204805633e-65,9.357500602402817e-68
1870.0,1.0017418279618887e-65,5.0087091398094435e-68
1875.0,5.361937618421051e-66,2.6809688092105257e-68
1880.0,2.8700383892657645e-66,1.4350191946328822e-68
1885.0,1.5362208481427347e-66,7.681104240713674e-69
1890.0,8.222797656975349e-67,4.1113988284876746e-69
1895.0,4.401346420295232e-67,2.200673210147616e-69
1900.0,2.3558709723341696e-67,1.177935486167085e-69
