wavelength_nm,irradiance,irradiance_uncertainty
640.0,0.5476544771862528,0.008214817157793791
645.0,0.561899023375743,0.008428485350636145
650.0,0.5761151780472044,0.008641727670708066
655.0,0.590293026864045,0.008854395402960675
660.0,0.6044229163983806,0.00906634374597571
665.0,0.6184954624992506,0.009277431937488758
670.0,0.6325015575421234,0.009487523363131852
675.0,0.6464323766083909,0.009696485649125864
680.0,0.6602793826441887,0.009904190739662831
685.0,0.6740343306482849,0.010110514959724273
690.0,0.687689270938844,0.010315339064082659
695.0,0.7012365515486763,0.010518548273230144
700.0,0.714668819798202,0.010720032296973029
705.0,0.7279790230947242,0.010919685346420863
710.0,0.7411604090058148,0.011117406135087222
715.0,0.7542065246536532,0.011313097869804799
720.0,0.7671112154761252,0.011506668232141876
725.0,0.7798686233992067,0.0116980293509881
730.0,0.7924731844639487,0.01188709776695923
735.0,0.8049196259499602,0.012073794389249404
740.0,0.8172029630358391,0.012258044445537585
745.0,0.8293184950355763,0.012439777425533644
750.0,0.8412618012483639,0.012618927018725459
755.0,0.853028736457759,0.012795431046866385
760.0,0.8646154261145499,0.012969231391718248
765.0,0.8760182612361196,0.013140273918541794
770.0,0.8872338930535648,0.013308508395803472
775.0,0.8982592274362456,0.013473888411543684
780.0,0.9090914191219238,0.013636371286828857
785.0,0.9197278657791399,0.013795917986687098
790.0,0.9301662019270063,0.013952493028905093
795.0,0.9404042927361009,0.014106064391041513
800.0,0.950440227732812,0.01425660341599218
805.0,0.9602723144280068,0.014404084716420101
810.0,0.9698990718896646,0.014548486078344969
815.0,0.9793192242777496,0.014689788364166245
820.0,0.9885316943583732,0.014827975415375597
825.0,0.9975355970131117,0.014963033955196674
830.0,1.0063302327581742,0.015094953491372612
835.0,1.0149150812869954,0.01522372621930493
840.0,1.0232897950487923,0.015349346925731883
845.0,1.0314541928745944,0.015471812893118915
850.0,1.0394082536612772,0.015591123804919158
855.0,1.0471521101232437,0.015707281651848655
860.0,1.0546860426204667,0.015820290639307
865.0,1.0620104730708357,0.015930157096062537
870.0,1.0691259589538988,0.016036889384308483
875.0,1.076033187412413,0.016140497811186195
880.0,1.0827329694573289,0.016240994541859934
885.0,1.0892262342812684,0.016338393514219025
890.0,1.095514023684833,0.016432710355272495
895.0,1.1015974866195741,0.01652396229929361
900.0,1.1074778738508415,0.016612168107762622
905.0,1.1131565327432542,0.016697347991148814
910.0,1.1186349021710458,0.016779523532565687
915.0,1.1239145075550545,0.016858717613325816
920.0,1.12899695602777,0.016934954340416548
925.0,1.1338839317273977,0.017008258975910965
930.0,1.1385771912215839,0.017078657868323757
935.0,1.143078559061093,0.017146178385916394
940.0,1.1473899234634162,0.017210848851951243
945.0,1.1515132321260262,0.01727269848189039
950.0,1.155450488168702,0.01733175732253053
955.0,1.1592037462041547,0.01738805619306232
960.0,1.1627751085359055,0.01744162662803858
965.0,1.1661667214822276,0.01749250082223341
970.0,1.1693807718247637,0.017540711577371457
975.0,1.172419483380234,0.01758629225070351
980.0,1.1752851136935725,0.017629276705403586
985.0,1.1779799508506472,0.017669699262759707
990.0,1.180506310408599,0.017707594656128985
995.0,1.1828665324418024,0.017742997986627037
1000.0,1.185062978701245,0.017775944680518675
1005.0,1.1870980298851868,0.0178064704482778
1010.0,1.1889740830187554,0.01783461124528133
1015.0,1.1906935489401835,0.01786040323410275
1020.0,1.1922588498913007,0.01788388274836951
1025.0,1.1936724172098416,0.017905086258147625
1030.0,1.1949366891211552,0.017924050336817328
1035.0,1.1960541086268297,0.017940811629402444
1040.0,1.1970271214877535,0.017955406822316302
1045.0,1.1978581742991352,0.017967872614487027
1050.0,1.1985497126549711,0.017978245689824566
1055.0,1.1991041793995185,0.017986562690992778
1060.0,1.1995240129632376,0.017992860194448564
1065.0,1.1998116457808026,0.01799717468671204
1070.0,1.1999695027887003,0.017999542541830504
1075.0,1.2,0.018
1080.0,1.1999055431539243,0.017998583147308865
1085.0,1.199688526437815,0.017995327896567225
1090.0,1.1993513312791926,0.01799026996918789
1095.0,1.1988963252055937,0.017983444878083905
1100.0,1.198325860769903,0.017974887911548543
1105.0,1.1976422745390114,0.01796463411808517
1110.0,1.1968478861435188,0.01795271829215278
1115.0,1.1959449973864367,0.01793917496079655
1120.0,1.1949358914087025,0.017924038371130536
1125.0,1.193822831909503,0.017907342478642545
1130.0,1.1926080624193578,0.017889120936290366
1135.0,1.191293805623995,0.017869407084359926
1140.0,1.189882262737115,0.017848233941056724
1145.0,1.1883756129201317,0.017825634193801974
1150.0,1.18677601274708,0.017801640191206197
1155.0,1.1850855957128932,0.017776283935693398
1160.0,1.1833064717833077,0.017749597076749616
1165.0,1.1814407269847067,0.0177216109047706
1170.0,1.1794904230322456,0.017692356345483683
1175.0,1.1774575969946623,0.017661863954919935
1180.0,1.1753442609942208,0.017630163914913313
1185.0,1.1731524019402484,0.017597286029103727
1190.0,1.1708839812948457,0.017563259719422686
1195.0,1.168540934869294,0.017528114023039408
1200.0,1.1661251726498205,0.017491877589747306
1205.0,1.1636385786513628,0.01745457867977044
1210.0,1.1610830107980377,0.017416245161970566
1215.0,1.1584603008290808,0.01737690451243621
1220.0,1.1557722542290083,0.017336583813435124
1225.0,1.153020650180872,0.017295309752713078
1230.0,1.1502072415414348,0.017253108623121523
1235.0,1.147333754837192,0.01721000632255788
1240.0,1.1444018902801871,0.017166028354202806
1245.0,1.1414133218025784,0.017121199827038674
1250.0,1.1383696971089934,0.0170755454566349
1255.0,1.135272637745714,0.01702908956618571
1260.0,1.1321237391857693,0.01698185608778654
1265.0,1.1289245709290756,0.016933868563936135
1270.0,1.125676676616746,0.01688515014925119
1275.0,1.1223815741587786,0.016835723612381677
1280.0,1.1190407558743214,0.01678561133811482
1285.0,1.1156556886437603,0.016734835329656403
1290.0,1.1122278140719144,0.016683417211078716
1295.0,1.1087585486616123,0.016631378229924183
1300.0,1.1052492839970183,0.016578739259955275
1305.0,1.1017013869360286,0.01652552080404043
1310.0,1.098116199811133,0.016471742997166996
1315.0,1.0944950406381633,0.016417425609572447
1320.0,1.090839203332332,0.01636258804998498
1325.0,1.0871499579310357,0.016307249368965535
1330.0,1.0834285508229031,0.016251428262343548
1335.0,1.079676204982569,0.016195143074738533
1340.0,1.0758941202107246,0.01613841180316087
1345.0,1.0720834733789593,0.01608125210068439
1350.0,1.0682454186789716,0.016023681280184575
1355.0,1.0643810878757376,0.015965716318136064
1360.0,1.0604915905642152,0.015907373858463227
1365.0,1.0565780144292323,0.015848670216438484
1370.0,1.0526414255081717,0.015789621382622576
1375.0,1.0486828684561227,0.01573024302684184
1380.0,1.044703366813157,0.01567055050219735
1385.0,1.0407039232734294,0.01561055884910144
1390.0,1.036685519955789,0.015550282799336833
1395.0,1.0326491186756255,0.015489736780134381
1400.0,1.0285956612176854,0.015428934918265282
1405.0,1.0245260696095824,0.015367891044143735
1410.0,1.0204412463957837,0.015306618695936755
1415.0,1.0163420749118226,0.015245131123677338
1420.0,1.0122294195585189,0.015183441293377783
1425.0,1.008104126076022,0.015121561891140329
1430.0,1.0039670218174468,0.015059505327261701
1435.0,0.9998189160219467,0.0149972837403292
1440.0,0.995660600087029,0.014934909001305433
1445.0,0.9914928478399637,0.014872392717599455
1450.0,0.987316415808115,0.014809746237121725
1455.0,0.9831320434880593,0.014746980652320888
1460.0,0.9789404536133528,0.014684106804200292
1465.0,0.9747423524208119,0.014621135286312177
1470.0,0.9705384299151866,0.014558076448727798
1475.0,0.9663293601321307,0.01449494040198196
1480.0,0.9621158013993295,0.014431737020989942
1485.0,0.9578983965957242,0.014368475948935863
1490.0,0.9536777734087094,0.014305166601130641
1495.0,0.9494545445892382,0.014241818168838571
1500.0,0.9452293082047475,0.014178439623071212
1505.0,0.9410026478898315,0.014115039718347471
1510.0,0.9367751330945961,0.014051626996418942
1515.0,0.9325473193306322,0.013988209789959483
1520.0,0.9283197484145468,0.013924796226218202
1525.0,0.9240929487090119,0.013861394230635178
1530.0,0.9198674353612664,0.013798011530418994
1535.0,0.9156437105390438,0.013734655658085657
1540.0,0.9114222636638789,0.013671333954958183
1545.0,0.907203571641757,0.013608053574626355
1550.0,0.9029880990910867,0.0135448214863663
1555.0,0.8987762985679553,0.01348164447851933
1560.0,0.8945686107886519,0.013418529161829779
1565.0,0.8903654648494362,0.013355481972741542
1570.0,0.886167278443539,0.013292509176653085
1575.0,0.8819744580753722,0.013229616871130582
1580.0,0.8777873992719469,0.013166810989079203
1585.0,0.873606486791489,0.013104097301872335
1590.0,0.8694320948292412,0.013041481422438618
1595.0,0.8652645872204571,0.012978968808306856
1600.0,0.8611043176405783,0.012916564764608673
1605.0,0.8569516298025988,0.012854274447038981
1610.0,0.8528068576516279,0.012792102864774418
1615.0,0.8486703255566398,0.012730054883349596
1620.0,0.8445423484994353,0.01266813522749153
1625.0,0.840423232260815,0.012606348483912224
1630.0,0.8363132736039678,0.012544699104059516
1635.0,0.8322127604551116,0.012483191406826674
1640.0,0.8281219720813646,0.012421829581220468
1645.0,0.824041179265895,0.012360617688988424
1650.0,0.8199706444803434,0.01229955966720515
1655.0,0.8159106220545456,0.012238659330818183
1660.0,0.8118613583435691,0.012177920375153537
1665.0,0.8078230918920909,0.012117346378381364
1670.0,0.8037960535961209,0.012056940803941815
1675.0,0.7997804668621155,0.011996707002931732
1680.0,0.7957765477634777,0.011936648216452166
1685.0,0.7917845051944902,0.011876767577917353
1690.0,0.7878045410216865,0.011817068115325298
1695.0,0.7838368502326968,0.011757552753490452
1700.0,0.7798816210825875,0.011698224316238813
1705.0,0.7759390352377195,0.011639085528565792
1710.0,0.7720092679171555,0.011580139018757332
1715.0,0.7680924880316352,0.011521387320474528
1720.0,0.7641888583201547,0.01146283287480232
1725.0,0.76029853548417,0.01140447803226255
1730.0,0.7564216703194522,0.011346325054791783
1735.0,0.7525584078456244,0.011288376117684367
1740.0,0.7487088874334111,0.011230633311501167
1745.0,0.7448732429296199,0.011173098643944298
1750.0,0.7410516027798892,0.011115774041698338
1755.0,0.7372440901492336,0.011058661352238505
1760.0,0.7334508230404068,0.011001762345606101
1765.0,0.7296719144101156,0.010945078716151734
1770.0,0.7259074722831155,0.010888612084246732
1775.0,0.722157599864214,0.01083236399796321
1780.0,0.7184223956482095,0.010776335934723142
1785.0,0.7147019535277922,0.010720529302916882
1790.0,0.7109963628994453,0.01066494544349168
1795.0,0.7073057087673659,0.010609585631510488
1800.0,0.703630071845433,0.010554451077681494
1805.0,0.6999695286572607,0.01049954292985891
1810.0,0.6963241516343565,0.010444862274515347
1815.0,0.692694009212411,0.010390410138186165
1820.0,0.6890791659257609,0.010336187488886412
1825.0,0.6854796825000322,0.010282195237500484
1830.0,0.6818956159430134,0.0102284342391452
1835.0,0.6783270196337648,0.010174905294506473
1840.0,0.6747739434100134,0.0101216091511502
1845.0,0.6712364336538359,0.010068546504807539
1850.0,0.6677145333756822,0.010015718000635233
1855.0,0.6642082822967447,0.009963124234451169
1860.0,0.6607177169297148,0.009910765753945722
1865.0,0.6572428706579406,0.009858643059869108
1870.0,0.6537837738130249,0.009806756607195374
1875.0,0.6503404537508773,0.00975510680626316
1880.0,0.6469129349262515,0.009703694023893771
1885.0,0.6435012389657976,0.009652518584486963
1890.0,0.6401053847396416,0.009601580771094624
1895.0,0.6367253884315277,0.009550880826472916
1900.0,0.6333612636075476,0.009500418954113214
