wavelength_nm,irradiance,irradiance_uncertainty
750.0,0.8744622918581484,0.013116934377872225
755.0,0.8635296913268797,0.012952945369903195
760.0,0.852708147171467,0.012790622207572004
765.0,0.8419986403751578,0.012629979605627367
770.0,0.8314020029056022,0.012471030043584031
775.0,0.8209189262722913,0.012313783894084369
780.0,0.8105499696863645,0.012158249545295468
785.0,0.8002955681912807,0.01200443352286921
790.0,0.790156129993942,0.01185234194990913
795.0,0.7801423550813326,0.011702135326219987
800.0,0.7708010411078055,0.011562015616617082
805.0,0.7746701094163098,0.011620051641244645
810.0,0.9112121212723311,0.013668181819084966
815.0,1.568944508368376,0.02353416762552564
820.0,2.6879726437516207,0.04031958965627431
825.0,2.865609609184603,0.04298414413776904
830.0,2.0441050308721675,0.030661575463082513
835.0,2.196837340824106,0.03295256011236159
840.0,3.2561011484345133,0.048841517226517694
845.0,3.0331727091028746,0.045497590636543114
850.0,1.6709267973796376,0.02506390196069456
855.0,0.8647995871527167,0.01297199380729075
860.0,0.7137736720042861,0.010706605080064291
865.0,0.884387543888935,0.013265813158334024
870.0,1.5380534976784457,0.023070802465176683
875.0,2.7282574700943325,0.04092386205141499
880.0,3.5972968760647763,0.05395945314097164
885.0,3.1760190847516903,0.04764028627127535
890.0,1.950406679199186,0.02925610018798779
895.0,1.0572546552197837,0.015858819828296754
900.0,0.8260840782244553,0.012391261173366828
905.0,1.1006324660246631,0.016509486990369946
910.0,1.7797323608302567,0.026695985412453847
915.0,2.590754596306354,0.03886131894459531
920.0,2.9659379539653377,0.044489069309480066
925.0,2.576240785597077,0.03864361178395615
930.0,1.7500919699640742,0.026251379549461114
935.0,1.047715138505459,0.015715727077581884
940.0,0.6869667737539307,0.01030450160630896
945.0,0.5622115078411741,0.008433172617617612
950.0,0.5288494397471815,0.007932741596207722
955.0,0.5181775474869987,0.007772663212304981
960.0,0.514565186818586,0.00771847780227879
965.0,0.5581239237595104,0.008371858856392656
970.0,0.8755536534056522,0.013133304801084782
975.0,1.7099252205992759,0.025648878308989136
980.0,2.285801997954968,0.03428702996932452
985.0,1.6976460324293074,0.025464690486439612
990.0,0.8509930451610563,0.012764895677415844
995.0,0.521275826267066,0.00781913739400599
1000.0,0.46539091853820314,0.0069808637780730464
1005.0,0.456253376076045,0.006843800641140675
1010.0,0.4504654936959718,0.006756982405439577
1015.0,0.4448570980202676,0.006672856470304014
1020.0,0.4393280265914665,0.006589920398871998
1025.0,0.4338758556872173,0.00650813783530826
1030.0,0.4284995401026941,0.006427493101540411
1035.0,0.4231980510221476,0.006347970765332213
1040.0,0.4179703677295209,0.006269555515942813
1045.0,0.41281547790213047,0.006192232168531956
1050.0,0.407732377901319,0.006115985668519785
1055.0,0.4027200730368621,0.006040801095552931
1060.0,0.39777757780656897,0.005966663667098534
1065.0,0.3929039161124828,0.005893558741687242
1070.0,0.3880981214550035,0.005821471821825052
1075.0,0.3833592371062069,0.005750388556593104
1080.0,0.37868631626355514,0.005680294743953327
1085.0,0.37407842218513965,0.005611176332777095
1090.0,0.36953462830754386,0.005543019424613158
1095.0,0.3650540183473479,0.0054758102752102186
1100.0,0.3606356863872537,0.0054095352958088054
1105.0,0.35627873694775924,0.005344181054216388
1110.0,0.3519822850452531,0.005279734275678796
1115.0,0.3477454562373743,0.005216181843560614
1120.0,0.34356738665641406,0.005153510799846211
1125.0,0.33944722303152075,0.005091708345472811
1130.0,0.3353841227004134,0.005030761840506201
1135.0,0.3313772536112778,0.004970658804169166
1140.0,0.32742579431548563,0.004911386914732284
1145.0,0.32352893395173865,0.00485293400927608
1150.0,0.319685872222215,0.004795288083333225
1155.0,0.31589581936125705,0.0047384372904188555
1160.0,0.3121579960971169,0.004682369941456753
1165.0,0.30847163360724605,0.004627074504108691
1170.0,0.3048359734675874,0.004572539602013811
1175.0,0.30125026759631,0.00451875401394465
1180.0,0.29771377819239464,0.00446570667288592
1185.0,0.2942257776694628,0.004413386665041942
1190.0,0.2907855485852149,0.004361783228778223
1195.0,0.2873923835668306,0.004310885753502459
1200.0,0.28404558523265555,0.004260683778489833
1205.0,0.28074446611049086,0.004211166991657363
1210.0,0.27748834855277094,0.004162325228291564
1215.0,0.2742765646489187,0.00411414846973378
1220.0,0.27110845613512713,0.004066626842026907
1225.0,0.26798337430182445,0.004019750614527366
1230.0,0.2649006798990475,0.003973510198485712
1235.0,0.26185974303994886,0.0039278961455992325
1240.0,0.25885994310264016,0.003882899146539602
1245.0,0.25590066863056826,0.003838510029458524
1250.0,0.25298131723160655,0.003794719758474098
1255.0,0.25010129547603394,0.0037515194321405087
1260.0,0.24726001879356263,0.003708900281903439
1265.0,0.24445691136956976,0.0036668536705435463
1270.0,0.24169140604067146,0.003625371090610072
1275.0,0.2389629441897771,0.0035844441628466563
1280.0,0.23627097564074803,0.0035440646346112203
1285.0,0.23361495855277808,0.0035042243782916712
1290.0,0.23099435931460927,0.0034649153897191387
1295.0,0.22840865243868208,0.003426129786580231
1300.0,0.22585732045531903,0.0033878598068297853
1305.0,0.22333985380703314,0.003350097807105497
1310.0,0.22085575074304192,0.0033128362611456286
1315.0,0.21840451721407,0.00327606775821105
1320.0,0.21598566676750935,0.00323978500151264
1325.0,0.2135987204430067,0.0032039808066451005
1330.0,0.21124320666854396,0.0031686481000281594
1335.0,0.20891866115706453,0.003133779917355968
1340.0,0.20662462680370614,0.0030993694020555918
1345.0,0.2043606535836851,0.0030654098037552766
1350.0,0.2021262984508821,0.003031894476763231
1355.0,0.19992112523716948,0.0029988168785575423
1360.0,0.19774470455252152,0.002966170568287823
1365.0,0.19559661368594153,0.002933949205289123
1370.0,0.19347643650723967,0.0029021465476085947
1375.0,0.19138376336969215,0.002870756450545382
1380.0,0.18931819101360747,0.002839772865204112
1385.0,0.1872793224708247,0.0028091898370623705
1390.0,0.18526676697016745,0.0027790015045525114
1395.0,0.1832801398438705,0.0027492020976580575
1400.0,0.18131906243500062,0.002719785936525009
1405.0,0.1793831620058829,0.002690747430088243
1410.0,0.17747207164754994,0.0026620810747132488
1415.0,0.17558543019022368,0.002633781452853355
1420.0,0.1737228821148412,0.0026058432317226177
1425.0,0.17188407746563217,0.0025782611619844823
1430.0,0.17006867176375612,0.002551030076456342
1435.0,0.1682763259220037,0.0025241448888300554
1440.0,0.1665067061605685,0.0024976005924085276
1445.0,0.16475948392389062,0.002471392258858359
1450.0,0.1630343357985748,0.0024455150369786217
1455.0,0.1613309434323836,0.002419964151485754
1460.0,0.1596489934543065,0.0023947349018145973
1465.0,0.15798817739570278,0.0023698226609355417
1470.0,0.15634819161251656,0.0023452228741877483
1475.0,0.15472873720856134,0.00232093105812842
1480.0,0.15312951995986998,0.0022969427993980497
1485.0,0.15155025024010788,0.002273253753601618
1490.0,0.14999064294704073,0.002249859644205611
1495.0,0.14845041743005472,0.0022267562614508205
1500.0,0.14692929741872157,0.0022039394612808237
1505.0,0.1454270109524019,0.0021814051642860283
1510.0,0.14394329031087993,0.002159149354663199
1515.0,0.1424778719460219,0.0021371680791903284
1520.0,0.14103049641444942,0.0021154574462167413
1525.0,0.13960090831122224,0.0020940136246683336
1530.0,0.13818885620451674,0.002072832843067751
1535.0,0.13679409257129693,0.002051911388569454
1540.0,0.13541637373396337,0.0020312456060094506
1545.0,0.13405545979797445,0.002010831896969617
1550.0,0.13271111459042764,0.0019906667188564144
1555.0,0.13138310559959207,0.001970746583993881
1560.0,0.13007120391538152,0.0019510680587307228
1565.0,0.12877518417075812,0.0019316277625613717
1570.0,0.1274948244840553,0.0019124223672608294
1575.0,0.1262299064022105,0.0018934485960331573
1580.0,0.12498021484489583,0.0018747032226734373
1585.0,0.12374553804953663,0.0018561830707430494
1590.0,0.12252566751720638,0.0018378850127580956
1595.0,0.12132039795938766,0.0018198059693908149
1600.0,0.12012952724558772,0.0018019429086838156
1605.0,0.11895285635179703,0.0017842928452769555
1610.0,0.1177901893097815,0.0017668528396467223
1615.0,0.11664133315719508,0.001749619997357926
1620.0,0.11550609788850337,0.0017325914683275505
1625.0,0.1143842964067065,0.0017157644461005975
1630.0,0.11327574447584948,0.0016991361671377422
1635.0,0.11218026067431093,0.001682703910114664
1640.0,0.1110976663488569,0.0016664649952328535
1645.0,0.11002778556945106,0.0016504167835417658
1650.0,0.10897044508480791,0.0016345566762721185
1655.0,0.10792547427868063,0.0016188821141802094
1660.0,0.10689270512687128,0.0016033905769030693
1665.0,0.1058719721549532,0.001588079582324298
1670.0,0.10486311239669407,0.001572946685950411
1675.0,0.10386596535317102,0.0015579894802975652
1680.0,0.10288037295256508,0.001543205594288476
1685.0,0.10190617951062608,0.0015285926926593913
1690.0,0.10094323169179753,0.001514148475376963
1695.0,0.09999137847099014,0.001499870677064852
1700.0,0.09905047109599577,0.0014857570664399365
1705.0,0.09812036305052974,0.001471805445757946
1710.0,0.0972009100178937,0.0014580136502684055
1715.0,0.09629196984524718,0.0014443795476787077
1720.0,0.09539340250847989,0.0014309010376271983
1725.0,0.09450507007767403,0.0014175760511651104
1730.0,0.09362683668314792,0.0014044025502472188
1735.0,0.09275856848207079,0.0013913785272310617
1740.0,0.09190013362564009,0.0013785020043846014
1745.0,0.09105140222681232,0.0013657710334021849
1750.0,0.09021224632857755,0.0013531836949286632
1755.0,0.08938253987276956,0.0013407380980915433
1760.0,0.08856215866940244,0.0013284323800410365
1765.0,0.08775098036652469,0.0013162647054978703
1770.0,0.08694888442058314,0.001304233266308747
1775.0,0.08615575206728718,0.0012923362810093077
1780.0,0.08537146629296571,0.0012805719943944857
1785.0,0.08459591180640832,0.0012689386770961249
1790.0,0.08382897501118258,0.0012574346251677387
1795.0,0.08307054397841968,0.0012460581596762952
1800.0,0.08232050842006015,0.0012348076263009023
1805.0,0.08157875966255246,0.0012236813949382868
1810.0,0.0808451906209961,0.0012126778593149414
1815.0,0.08011969577372255,0.0012017954366058381
1820.0,0.07940217113730608,0.0011910325670595912
1825.0,0.07869251424199672,0.0011803877136299507
1830.0,0.07799062410756968,0.0011698593616135452
1835.0,0.07729640121958224,0.0011594460182937337
1840.0,0.07660974750603305,0.0011491462125904957
1845.0,0.07593056631441464,0.0011389584947162196
1850.0,0.0752587623891552,0.001128881435837328
1855.0,0.07459424184944069,0.0011189136277416102
1860.0,0.07393691216741155,0.0011090536825111733
1865.0,0.07328668214672804,0.0010993002322009205
1870.0,0.07264346190149706,0.0010896519285224558
1875.0,0.0720071628355546,0.0010801074425333189
1880.0,0.07137769762209766,0.0010706654643314647
1885.0,0.07075498018365999,0.0010613247027548998
1890.0,0.07013892567242469,0.0010520838850863704
1895.0,0.06952945045086883,0.0010429417567630326
1900.0,0.06892647207273392,0.0010338970810910087
